image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
max_ball_moving0430.png,0,8,0,8,0,1.634,12.111,0.481
eliza_ball_line_30126.png,2,8,2,6,0,1.635,12.111,0.413
max_ball_moving0371.png,1,8,1,7,0,1.636,12.112,0.408
IMG_20260512_223044.jpg,1,8,0,8,1,1.635,12.112,0.232
alfie_lm_ball_line0146.png,1,8,1,7,0,1.635,12.112,0.209
pip_natLight_moving_t0301.png,0,8,0,8,0,1.634,12.112,0.323
max_ball_moving0018.png,1,8,1,7,0,1.635,12.111,0.579
max_ball_feet0228.png,1,8,1,7,0,1.635,12.112,0.142
oisin_ball_robot0221.png,1,8,1,7,0,1.635,12.111,0.394
max_ball_moving0300.png,0,8,0,8,0,1.633,12.111,0.483
IMG_20260512_222938~3.jpg,1,8,0,8,1,1.634,12.111,0.171
bs4-369.png,1,8,1,7,0,1.635,12.111,0.330
IMG_20260512_222054~2.jpg,1,8,0,8,1,1.635,12.112,0.258
eobr804.png,2,8,1,7,1,1.635,12.111,0.676
IMG_20260512_222045~3.jpg,1,8,1,7,0,1.635,12.111,0.325
oisin_ball_robot0951.png,0,8,0,8,0,1.634,12.111,0.409
pip_ball_moving0145.png,1,8,1,7,0,1.635,12.111,0.389
IMG_20260512_223330~3.jpg,1,8,1,7,0,1.634,12.111,0.260
IMG_20260512_222950~4.jpg,1,8,1,7,0,1.633,12.111,0.331
IMG_20260512_223432~3.jpg,1,8,1,7,0,1.634,12.111,0.231
eliza_ball_line_20177.png,1,8,0,8,1,1.635,12.111,0.256
eliza_ball_line_30143.png,2,8,2,6,0,1.634,12.111,0.334
IMG_20260512_222426~3.jpg,1,8,1,7,0,1.634,12.111,0.204
eobr219.png,1,8,1,7,0,1.635,12.111,0.589
alfie_lm_ball_line0149.png,1,8,1,7,0,1.634,12.111,0.185
IMG_20260512_223024.jpg,1,8,0,8,1,1.634,12.111,0.242
IMG_20260512_222910~2.jpg,1,8,1,7,0,1.635,12.111,0.230
mA1182.png,1,8,1,7,0,1.634,12.111,0.510
len_goalie0387.png,1,8,1,7,0,1.633,12.111,0.362
max_ball_moving0498.png,1,8,1,7,0,1.634,12.111,0.519
pip_natLight_moving_b0211.png,0,8,0,8,0,1.633,12.111,0.300
max_ball_moving0274.png,0,8,0,8,0,1.633,12.112,0.528
eliza_ball_01070592.png,1,8,0,8,1,1.633,12.111,0.343
eliza_ball_line_20015.png,1,8,1,7,0,1.634,12.111,0.258
oisin_ball_robot0976.png,0,8,0,8,0,1.634,12.111,0.389
bs1-67.png,0,8,0,8,0,1.634,12.111,0.435
eliza_ball_line_30177.png,2,8,2,6,0,1.635,12.112,0.383
mA495.png,1,8,0,8,1,1.634,12.112,0.421
IMG_20260512_222620~2.jpg,1,8,1,7,0,1.633,12.111,0.246
pip_ball_size0001.png,1,8,1,7,0,1.635,12.111,0.438
max_ball_moving0158.png,1,8,1,7,0,1.634,12.111,0.524
IMG_20260512_222420.jpg,1,8,1,7,0,1.634,12.111,0.304
IMG_20260512_223344~3.jpg,1,8,1,7,0,1.633,12.111,0.256
pip_fp_ball0515.png,1,8,1,7,0,1.634,12.111,0.584
max_ball_moving0384.png,1,8,1,7,0,1.635,12.111,0.568
oisin_ball_robot0021.png,3,8,2,6,1,1.635,12.111,0.668
bs459.png,1,8,1,7,0,1.633,12.111,0.371
IMG_20260512_223326~2.jpg,1,8,1,7,0,1.635,12.111,0.291
IMG_20260512_222120~3.jpg,1,8,1,7,0,1.633,12.111,0.362
IMG_20260512_222047.jpg,2,8,1,7,1,1.633,12.111,0.263
IMG_20260512_222454.jpg,1,8,0,8,1,1.635,12.111,0.138
robby_rc16_ball0110.png,1,8,1,7,0,1.635,12.111,0.224
eliza_ball_01070552.png,1,8,1,7,0,1.633,12.112,0.282
pip_natLight_ball_10151.png,0,8,0,8,0,1.633,12.111,0.337
eobr174.png,1,8,1,7,0,1.635,12.111,0.596
max_ball_feet0278.png,1,8,1,7,0,1.635,12.111,0.166
robby_ball_far0137.png,1,8,1,7,0,1.634,12.111,0.530
pip_ball_bottom0479.png,1,8,1,7,0,1.634,12.111,0.458
IMG_20260512_222952~2.jpg,1,8,1,7,0,1.635,12.111,0.220
eliza_ball_line_20141.png,1,8,1,7,0,1.635,12.111,0.284
IMG_20260512_223310~2.jpg,1,8,1,7,0,1.635,12.111,0.221
bs2-3.png,0,8,0,8,0,1.634,12.111,0.299
IMG_20260512_223424~3.jpg,2,8,2,6,0,1.633,12.111,0.244
mA1263.png,1,8,1,7,0,1.636,12.112,0.465
max_ball_bottom0052.png,1,8,1,7,0,1.635,12.111,0.538
pip_natLight_ball_10111.png,1,8,1,7,0,1.634,12.112,0.342
IMG_20260512_222444~3.jpg,2,8,2,6,0,1.634,12.111,0.212
IMG_20260512_222051~2.jpg,2,8,1,7,1,1.634,12.111,0.228
alfie_lm_ball_line0305.png,1,8,1,7,0,1.635,12.111,0.187
IMG_20260512_222430.jpg,1,8,0,8,1,1.635,12.111,0.318
pip_natLight_moving_b0241.png,0,8,0,8,0,1.634,12.111,0.295
IMG_20260512_223452~2.jpg,1,8,0,8,1,1.635,12.111,0.141
eobr58.png,2,8,2,6,0,1.634,12.111,0.514
IMG_20260512_223329~2.jpg,1,8,1,7,0,1.634,12.111,0.348
oisin_ball_robot0691.png,1,8,1,7,0,1.634,12.112,0.391
eliza_ball_line_20119.png,1,8,0,8,1,1.634,12.111,0.214
robby_rc16_ball20641.png,1,8,1,7,0,1.634,12.111,0.244
mA779.png,1,8,0,8,1,1.633,12.111,0.460
IMG_20260512_223019.jpg,1,8,1,7,0,1.634,12.111,0.285
IMG_20260512_222501~4.jpg,1,8,1,7,0,1.634,12.111,0.338
robby_rc16_ball20133.png,0,8,0,8,0,1.634,12.112,0.357
pip_natLight_ball_10096.png,0,8,0,8,0,1.633,12.111,0.376
max_ball_feet0198.png,1,8,1,7,0,1.634,12.111,0.228
IMG_20260512_222043~2.jpg,1,8,1,7,0,1.633,12.111,0.270
IMG_20260512_223006.jpg,1,8,1,7,0,1.635,12.111,0.282
IMG_20260512_222450~3.jpg,1,8,1,7,0,1.634,12.112,0.135
IMG_20260512_223433.jpg,0,8,0,8,0,1.635,12.112,0.125
oisin_ball_robot0836.png,1,8,1,7,0,1.634,12.111,0.496
mA819.png,1,8,1,7,0,1.633,12.111,0.400
pip_natLight_ball_30421.png,1,8,1,7,0,1.634,12.112,0.386
IMG_20260512_222039~2.jpg,1,8,1,7,0,1.634,12.111,0.278
alfie_lm_ball_line0519.png,1,8,1,7,0,1.634,12.111,0.215
eliza_ball_line_20153.png,1,8,1,7,0,1.634,12.111,0.150
IMG_20260512_223448~2.jpg,1,8,1,7,0,1.635,12.111,0.182
mA706.png,1,8,0,8,1,1.633,12.112,0.391
robby_ball_line0372.png,1,8,1,7,0,1.634,12.112,0.238
len_goalie0205.png,1,8,1,7,0,1.634,12.111,0.335
eliza_ball_line_20107.png,1,8,1,7,0,1.634,12.111,0.178
oisin_ball_robot0906.png,0,8,0,8,0,1.633,12.111,0.397
IMG_20260512_222518~3.jpg,1,8,1,7,0,1.632,12.111,0.254
robby_ball_far0270.png,1,8,1,7,0,1.634,12.111,0.324
max_ball_kickoff0083.png,1,8,1,7,0,1.634,12.111,0.261
len_goalie0409.png,1,8,1,7,0,1.635,12.111,0.279
max_ball_bottom0081.png,1,8,1,7,0,1.633,12.111,0.268
eliza_ball_line_20127.png,1,8,1,7,0,1.635,12.111,0.205
IMG_20260512_222047~3.jpg,2,8,2,6,0,1.635,12.111,0.325
alfie_lm_ball_line0291.png,1,8,1,7,0,1.634,12.111,0.311
eliza_ball_01070247.png,1,8,1,7,0,1.634,12.111,0.287
robby_rc16_ball0052.png,1,8,1,7,0,1.635,12.111,0.281
pip_ball_bottom0217.png,1,8,0,8,1,1.633,12.112,0.189
pip_ball_bottom_robots0046.png,1,8,1,7,0,1.633,12.112,0.258
IMG_20260512_222547~3.jpg,1,8,1,7,0,1.634,12.111,0.271
IMG_20260512_223346~2.jpg,1,8,1,7,0,1.634,12.112,0.247
IMG_20260512_222916~2.jpg,2,8,2,6,0,1.633,12.112,0.241
IMG_20260512_222418.jpg,1,8,1,7,0,1.633,12.112,0.270
robby_rc16_ball20352.png,2,8,1,7,1,1.633,12.111,0.219
IMG_20260512_222046.jpg,1,8,1,7,0,1.633,12.111,0.142
max_ball_moving0260.png,1,8,1,7,0,1.635,12.111,0.604
pip_ball_moving0029.png,1,8,1,7,0,1.634,12.112,0.357
IMG_20260512_222139~2.jpg,1,8,1,7,0,1.633,12.111,0.265
pip_ball_moving0073.png,1,8,1,7,0,1.633,12.111,0.212
pip_ball_moving0027.png,1,8,1,7,0,1.634,12.111,0.387
oisin_ball_robot0786.png,2,8,2,6,0,1.634,12.111,0.467
alfie_lm_ball_line0513.png,1,8,1,7,0,1.634,12.111,0.253
IMG_20260512_223437.jpg,1,8,1,7,0,1.634,12.111,0.256
eliza_ball_01070590.png,1,8,1,7,0,1.634,12.112,0.533
pip_ball_bottom0283.png,2,8,1,7,1,1.634,12.111,0.339
IMG_20260512_222521.jpg,1,8,1,7,0,1.634,12.112,0.251
