image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
IMG_20260512_222450~3.jpg,1,8,1,7,0,5.079,7.441,0.730
IMG_20260512_223433.jpg,0,8,0,8,0,5.133,7.091,0.715
oisin_ball_robot0836.png,1,8,1,7,0,10.687,7.104,0.738
mA819.png,1,8,1,7,0,9.741,6.961,0.728
pip_natLight_ball_30421.png,1,8,1,7,0,10.121,6.973,0.722
IMG_20260512_222039~2.jpg,1,8,1,7,0,5.325,6.979,0.711
alfie_lm_ball_line0519.png,1,8,1,7,0,10.766,7.434,0.744
eliza_ball_line_20153.png,1,8,1,7,0,14.999,7.281,0.758
IMG_20260512_223448~2.jpg,1,8,1,7,0,5.137,7.019,0.717
mA706.png,1,8,1,7,0,9.707,6.983,0.734
robby_ball_line0372.png,1,8,1,7,0,14.536,7.170,0.712
len_goalie0205.png,1,8,1,7,0,14.668,7.776,0.849
eliza_ball_line_20107.png,1,8,1,7,0,13.065,7.098,0.747
oisin_ball_robot0906.png,0,8,0,8,0,11.032,7.027,0.736
IMG_20260512_222518~3.jpg,1,8,1,7,0,5.532,7.094,0.731
robby_ball_far0270.png,1,8,1,7,0,10.700,7.114,0.744
max_ball_kickoff0083.png,1,8,1,7,0,12.406,7.159,0.748
len_goalie0409.png,1,8,1,7,0,15.158,7.193,0.986
max_ball_bottom0081.png,1,8,1,7,0,10.215,7.134,0.758
eliza_ball_line_20127.png,1,8,1,7,0,14.520,7.348,0.729
IMG_20260512_222047~3.jpg,2,8,2,6,0,5.233,7.022,0.730
alfie_lm_ball_line0291.png,1,8,1,7,0,10.046,7.045,0.742
eliza_ball_01070247.png,1,7,1,6,0,14.459,7.150,0.660
robby_rc16_ball0052.png,1,6,1,5,0,10.118,6.967,0.623
pip_ball_bottom0217.png,1,8,1,7,0,13.724,8.744,0.790
pip_ball_bottom_robots0046.png,1,8,1,7,0,14.314,7.361,0.763
IMG_20260512_222547~3.jpg,1,8,1,7,0,5.495,7.058,0.739
IMG_20260512_223346~2.jpg,1,8,0,8,1,5.419,8.857,1.586
IMG_20260512_222916~2.jpg,2,8,2,6,0,5.294,7.329,0.760
IMG_20260512_222418.jpg,1,8,1,7,0,5.421,7.897,0.775
robby_rc16_ball20352.png,2,8,1,7,1,10.634,7.273,0.758
IMG_20260512_222046.jpg,1,8,1,7,0,5.579,7.645,0.759
max_ball_moving0260.png,1,8,1,7,0,11.904,7.069,0.745
pip_ball_moving0029.png,1,8,1,7,0,13.057,7.097,0.742
IMG_20260512_222139~2.jpg,1,8,1,7,0,5.144,7.009,0.733
pip_ball_moving0073.png,1,7,1,6,0,11.860,7.280,0.681
